udi,product_id,machine_type,factory_section,shift,air_temperature_K,process_temperature_K,temperature_difference,humidity_percent,rotational_speed_rpm,torque_Nm,pressure_bar,tool_wear_min,vibration_level,operational_hours,energy_consumption_kwh,maintenance_history,stress_score,machine_failure,failure_type
4927,L52106,L,Assembly,Night,303.4,312.3,8.900000000000034,47,1502,36.0,9.19,69,Low,1183.0,80.27,Average,54.072,0,
4928,M19787,M,Cooling,Night,303.5,312.3,8.800000000000011,49,1543,33.3,9.71,71,High,5305.0,63.95,Good,51.381899999999995,0,
4929,L52108,L,Packaging,Evening,303.5,312.3,8.800000000000011,50,1584,35.2,6.23,74,High,4962.0,113.21,Good,55.756800000000005,0,
4930,L52109,L,Testing,Night,303.5,312.4,8.899999999999977,54,1340,44.5,1.93,76,Medium,3170.0,70.31,Good,59.63,0,
4931,L52110,L,Assembly,Evening,303.4,312.3,8.900000000000034,62,1663,33.9,6.16,78,Low,8663.0,138.09,Poor,56.375699999999995,0,
4932,M19791,M,Production,Morning,303.3,312.1,8.800000000000011,58,1693,30.0,6.38,80,High,8970.0,89.12,Good,50.79,0,
4933,L52112,L,Cooling,Night,303.3,312.1,8.800000000000011,39,1418,44.7,8.1,83,Medium,301.0,82.86,Good,63.384600000000006,0,
4934,H34347,H,Production,Night,303.4,312.2,8.800000000000011,68,1554,36.8,1.43,85,Low,188.0,63.84,Average,57.1872,0,
4935,L52114,L,Production,Evening,303.4,312.2,8.800000000000011,34,1580,35.8,5.2,90,High,6399.0,37.45,Good,56.56399999999999,0,
4936,L52115,L,Assembly,Night,303.4,312.3,8.900000000000034,61,1479,42.8,9.3,92,Medium,10288.0,21.25,Good,63.301199999999994,0,
4937,L52116,L,Production,Night,303.5,312.4,8.899999999999977,31,1284,70.6,9.92,94,Medium,8479.0,108.0,Good,90.65039999999999,1,
4938,L52117,L,Packaging,Morning,303.4,312.3,8.900000000000034,56,1540,38.7,2.72,96,Medium,5271.0,28.5,Poor,59.598000000000006,0,
4939,M19798,M,Testing,Night,303.5,312.4,8.899999999999977,35,1606,30.1,8.84,98,Low,1654.0,62.25,Good,48.34060000000001,0,
4940,L52119,L,Testing,Night,303.6,312.5,8.899999999999977,72,1286,62.4,2.32,101,Low,5699.0,133.83,Poor,80.2464,0,
4941,L52120,L,Production,Morning,303.6,312.6,9.0,72,1502,39.5,8.57,103,Medium,8521.0,82.15,Good,59.329,0,
4942,M19801,M,Cooling,Evening,303.6,312.7,9.099999999999966,69,1699,31.5,3.5,105,Low,11844.0,134.84,Good,53.5185,0,
4943,L52122,L,Production,Morning,303.5,312.6,9.100000000000023,57,1602,34.2,9.64,108,Low,154.0,28.0,Poor,54.7884,0,
4944,H34357,H,Cooling,Morning,303.6,312.6,9.0,28,1436,42.0,7.26,110,Medium,4466.0,129.64,Average,60.312,0,
4945,M19804,M,Testing,Night,303.6,312.7,9.099999999999966,71,1765,27.5,4.59,115,Medium,4131.0,141.09,Good,48.5375,0,
4946,L52125,L,Packaging,Night,303.6,312.7,9.099999999999966,77,1418,44.1,3.53,118,Low,9415.0,138.77,Average,62.5338,0,
4947,M19806,M,Cooling,Evening,303.7,312.7,9.0,55,1669,31.7,3.12,120,Medium,3240.0,63.75,Good,52.90729999999999,0,
4948,L52127,L,Testing,Evening,303.7,312.7,9.0,55,1395,53.9,7.13,123,Medium,8178.0,32.36,Average,75.1905,0,
4949,M19808,M,Assembly,Evening,303.8,312.7,8.899999999999977,51,1500,41.7,9.06,125,Medium,11662.0,138.96,Average,62.550000000000004,0,
4950,M19809,M,Production,Morning,303.8,312.7,8.899999999999977,72,1555,33.4,7.79,128,Low,1652.0,40.46,Good,51.937,0,
4951,M19810,M,Cooling,Morning,303.8,312.7,8.899999999999977,60,1919,20.2,8.51,131,Low,7895.0,90.98,Poor,38.763799999999996,0,
4952,L52131,L,Packaging,Morning,303.8,312.7,8.899999999999977,73,1596,36.6,8.03,134,Low,5371.0,72.97,Good,58.4136,0,
4953,M19812,M,Production,Evening,303.8,312.7,8.899999999999977,55,1374,53.6,9.81,136,Low,215.0,144.52,Good,73.64640000000001,0,
4954,L52133,L,Testing,Evening,303.7,312.5,8.800000000000011,68,1670,26.1,7.82,139,Low,3713.0,74.07,Good,43.587,0,
4955,L52134,L,Testing,Night,303.7,312.6,8.900000000000034,83,1702,29.1,2.89,141,Low,10902.0,68.14,Poor,49.528200000000005,0,
4956,M19815,M,Testing,Morning,303.8,312.5,8.699999999999989,47,1366,45.1,8.12,143,Low,6472.0,96.28,Good,61.6066,0,
4957,M19816,M,Cooling,Night,303.8,312.5,8.699999999999989,66,2344,15.2,3.9,146,High,8651.0,88.61,Average,35.6288,0,
4958,M19817,M,Assembly,Evening,303.8,312.6,8.800000000000011,66,1768,23.9,9.96,149,Low,8319.0,78.78,Poor,42.255199999999995,0,
4959,L52138,L,Assembly,Night,303.8,312.5,8.699999999999989,37,1523,47.0,4.39,152,Medium,3937.0,85.34,Average,71.581,0,
4960,L52139,L,Testing,Morning,303.8,312.6,8.800000000000011,25,1735,25.9,3.64,154,Medium,3633.0,32.8,Average,44.9365,0,
4961,L52140,L,Production,Evening,303.9,312.7,8.800000000000011,77,1339,62.3,3.15,156,Low,9710.0,141.54,Good,83.41969999999999,0,
4962,L52141,L,Packaging,Morning,303.9,312.7,8.800000000000011,64,1800,24.3,6.93,158,High,11208.0,52.55,Average,43.74,0,
4963,M19822,M,Production,Evening,304.0,312.7,8.699999999999989,70,1456,51.2,1.98,160,Medium,5931.0,94.12,Good,74.5472,0,
4964,L52143,L,Cooling,Morning,303.9,312.7,8.800000000000011,46,1789,24.4,9.58,163,Low,6063.0,24.61,Poor,43.6516,0,
4965,L52144,L,Assembly,Night,303.9,312.7,8.800000000000011,76,1602,33.9,3.65,165,Medium,1394.0,58.44,Good,54.30779999999999,0,
4966,M19825,M,Packaging,Evening,303.8,312.7,8.899999999999977,52,1364,49.3,3.66,167,Low,6070.0,109.53,Good,67.2452,0,
4967,L52146,L,Testing,Morning,303.8,312.6,8.800000000000011,77,1793,28.1,1.41,170,Medium,7650.0,79.46,Good,50.383300000000006,0,
4968,L52147,L,Testing,Evening,303.9,312.6,8.700000000000045,87,1426,53.4,3.21,172,Low,11921.0,114.92,Good,76.1484,0,
4969,M19828,M,Cooling,Evening,303.9,312.7,8.800000000000011,41,1485,43.3,4.77,174,Medium,2175.0,40.2,Good,64.3005,0,
4970,L52149,L,Cooling,Morning,303.9,312.7,8.800000000000011,88,1528,38.4,4.33,177,Low,7466.0,148.45,Average,58.6752,0,
4971,L52150,L,Cooling,Night,303.8,312.6,8.800000000000011,30,1565,36.0,3.46,179,Medium,11969.0,77.94,Poor,56.34,0,
4972,L52151,L,Cooling,Evening,303.8,312.7,8.899999999999977,38,1838,27.8,1.37,181,Low,11445.0,90.04,Average,51.0964,0,
4973,H34386,H,Testing,Morning,303.8,312.6,8.800000000000011,41,1811,24.9,3.71,183,Medium,5307.0,53.49,Good,45.09389999999999,0,
4974,L52153,L,Testing,Evening,303.8,312.7,8.899999999999977,62,1461,38.2,8.0,188,Medium,5917.0,64.09,Good,55.8102,0,
4975,L52154,L,Cooling,Night,303.8,312.7,8.899999999999977,37,1414,41.7,4.95,190,Low,1878.0,105.1,Poor,58.963800000000006,0,
4976,L52155,L,Testing,Night,303.7,312.7,9.0,77,1426,45.5,3.62,192,Medium,10790.0,64.42,Good,64.883,0,
4977,L52156,L,Cooling,Morning,303.7,312.7,9.0,33,1359,56.8,3.74,194,Low,473.0,113.41,Average,77.1912,1,
4978,L52157,L,Packaging,Night,303.7,312.7,9.0,68,1540,44.8,5.99,196,High,7657.0,57.16,Good,68.992,0,
4979,L52158,L,Cooling,Evening,303.6,312.7,9.099999999999966,50,1429,47.7,3.72,198,Low,10557.0,119.51,Poor,68.1633,0,
4980,M19839,M,Cooling,Night,303.7,312.7,9.0,43,1612,36.3,6.68,200,Medium,9423.0,107.75,Good,58.5156,0,
4981,M19840,M,Packaging,Night,303.7,312.8,9.100000000000023,72,1685,31.8,9.91,203,Medium,10134.0,47.57,Good,53.583,0,
4982,M19841,M,Assembly,Night,303.7,312.8,9.100000000000023,54,1558,37.7,1.37,206,Low,1673.0,26.5,Average,58.7366,0,
4983,L52162,L,Production,Evening,303.7,313.0,9.300000000000011,56,1811,24.3,2.52,209,Low,6126.0,140.93,Good,44.0073,0,
4984,L52163,L,Cooling,Night,303.8,313.1,9.300000000000011,35,1869,25.8,2.61,211,Low,4544.0,50.57,Average,48.220200000000006,0,
4985,L52164,L,Packaging,Evening,303.8,313.1,9.300000000000011,50,1256,58.7,5.02,213,Medium,887.0,95.03,Good,73.7272,1,
4986,M19845,M,Packaging,Morning,303.8,313.0,9.199999999999989,50,1789,23.5,1.37,215,Low,1645.0,58.72,Average,42.0415,0,
4987,L52166,L,Testing,Evening,303.7,312.9,9.199999999999989,41,1502,40.5,5.3,0,Medium,8661.0,105.57,Good,60.831,0,
4988,M19847,M,Cooling,Evening,303.7,313.0,9.300000000000011,68,1303,54.4,9.36,2,Medium,4474.0,111.16,Average,70.8832,0,
4989,L52168,L,Packaging,Morning,303.8,313.1,9.300000000000011,47,2497,13.0,1.1,5,Low,5547.0,29.66,Poor,32.461,1,
4990,L52169,L,Assembly,Night,303.9,313.2,9.300000000000011,49,1499,37.4,4.28,7,Medium,9994.0,26.5,Poor,56.062599999999996,0,
4991,L52170,L,Assembly,Night,303.9,313.2,9.300000000000011,61,1393,46.5,7.85,9,Low,9949.0,148.8,Average,64.7745,0,
4992,M19851,M,Production,Morning,303.9,313.0,9.100000000000023,89,1475,41.0,2.39,11,Low,10220.0,119.85,Average,60.475,0,
4993,L52172,L,Testing,Night,303.8,312.9,9.099999999999966,26,1573,34.6,1.7,14,Medium,4155.0,54.01,Average,54.4258,0,
4994,L52173,L,Testing,Night,303.8,312.9,9.099999999999966,56,1819,23.7,6.68,16,Low,706.0,83.88,Good,43.110299999999995,0,
4995,M19854,M,Testing,Morning,303.5,312.6,9.100000000000023,79,1642,29.4,1.09,18,Low,2676.0,144.54,Average,48.2748,0,
4996,L52175,L,Cooling,Night,303.6,312.6,9.0,74,1540,39.8,8.22,21,High,6669.0,90.7,Good,61.291999999999994,0,
4997,M19856,M,Assembly,Morning,303.6,312.8,9.199999999999989,89,1400,43.2,1.6,23,Low,4224.0,74.51,Good,60.480000000000004,0,
4998,M19857,M,Cooling,Night,303.6,312.8,9.199999999999989,56,2659,11.4,5.72,26,High,5151.0,24.89,Average,30.312600000000003,1,
4999,M19858,M,Packaging,Night,303.6,312.8,9.199999999999989,61,1825,25.2,7.66,29,High,422.0,96.02,Average,45.99,0,
5000,M19859,M,Production,Night,303.7,312.9,9.199999999999989,37,1532,41.3,3.18,32,Low,10168.0,134.62,Good,63.2716,0,
5001,L52180,L,Production,Night,303.7,312.8,9.100000000000023,78,1832,23.6,1.93,35,Low,683.0,90.57,Average,43.235200000000006,0,
5002,M19861,M,Cooling,Morning,303.6,312.7,9.099999999999966,27,2174,17.6,2.58,37,Medium,5489.0,121.63,Poor,38.2624,0,
5003,L52182,L,Production,Evening,303.7,312.8,9.100000000000023,66,1627,31.7,8.69,40,Low,11101.0,135.18,Average,51.575900000000004,0,
5004,L52183,L,Cooling,Evening,303.7,312.8,9.100000000000023,64,1437,51.3,7.35,42,Low,8947.0,72.95,Average,73.71809999999999,0,
5005,L52184,L,Testing,Morning,303.7,312.8,9.100000000000023,84,1364,46.3,2.78,44,Medium,4981.0,73.51,Good,63.1532,0,
5006,M19865,M,Packaging,Morning,303.7,312.9,9.199999999999989,35,1444,52.7,7.45,46,Low,8514.0,139.78,Poor,76.0988,0,
5007,M19866,M,Testing,Night,303.7,312.8,9.100000000000023,25,1366,47.3,7.38,49,High,2222.0,64.28,Good,64.6118,0,
5008,L52187,L,Production,Night,303.8,312.9,9.099999999999966,50,1442,48.3,9.98,52,Low,7799.0,106.0,Poor,69.64859999999999,0,
5009,H34422,H,Packaging,Evening,303.7,312.8,9.100000000000023,66,1488,42.8,4.52,54,Low,7896.0,100.59,Poor,63.68639999999999,0,
5010,L52189,L,Assembly,Evening,303.7,312.8,9.100000000000023,86,1523,40.7,8.78,59,Low,2320.0,83.07,Average,61.98610000000001,0,
5011,L52190,L,Cooling,Morning,303.7,312.8,9.100000000000023,85,1543,38.3,5.02,61,High,5223.0,103.46,Average,59.09689999999999,0,
5012,M19871,M,Packaging,Morning,303.7,312.8,9.100000000000023,86,1634,33.8,9.08,63,Medium,3650.0,111.41,Good,55.2292,0,
5013,M19872,M,Cooling,Night,303.8,312.9,9.099999999999966,36,1815,27.8,1.82,66,Medium,5879.0,140.23,Poor,50.457,0,
5014,M19873,M,Packaging,Night,303.8,312.9,9.099999999999966,51,1594,35.2,2.58,69,Low,10734.0,124.1,Average,56.1088,0,
5015,L52194,L,Production,Night,303.8,313.0,9.199999999999989,52,1452,38.6,8.65,72,Low,5028.0,66.54,Good,56.047200000000004,0,
5016,L52195,L,Testing,Evening,303.9,313.0,9.100000000000023,52,1759,28.4,8.37,74,Low,266.0,76.18,Good,49.9556,0,
5017,L52196,L,Production,Evening,303.9,313.0,9.100000000000023,45,1408,47.5,3.75,76,Low,6543.0,137.48,Average,66.88,0,
5018,L52197,L,Assembly,Morning,303.9,313.0,9.100000000000023,31,1483,45.0,6.37,78,Medium,10308.0,55.22,Average,66.735,0,
5019,M19878,M,Production,Evening,303.9,313.0,9.100000000000023,38,1620,36.6,4.44,80,Medium,8409.0,62.23,Poor,59.292,0,
5020,M19879,M,Packaging,Night,304.0,313.1,9.100000000000023,63,1466,39.5,1.09,83,Low,6755.0,109.59,Average,57.907,0,
5021,L52200,L,Assembly,Morning,304.1,313.1,9.0,86,1556,36.3,1.23,86,High,10101.0,34.4,Good,56.4828,0,
5022,L52201,L,Packaging,Evening,304.0,313.0,9.0,36,1350,61.1,1.49,88,Low,7442.0,122.34,Good,82.485,0,
5023,L52202,L,Testing,Night,304.0,313.1,9.100000000000023,62,1404,47.1,6.35,90,High,2306.0,143.29,Average,66.12840000000001,0,
5024,M19883,M,Cooling,Morning,304.0,313.0,9.0,82,1575,34.5,3.51,92,Low,1350.0,103.61,Average,54.3375,0,
5025,L52204,L,Testing,Evening,303.9,313.1,9.200000000000045,80,1639,29.0,2.3,95,Low,4106.0,29.39,Good,47.531,0,
5026,M19885,M,Testing,Morning,303.9,313.1,9.200000000000045,63,1473,42.8,9.47,97,Low,11401.0,51.01,Average,63.044399999999996,0,
5027,L52206,L,Testing,Morning,303.9,313.2,9.300000000000011,28,1481,40.0,2.09,100,Low,4658.0,32.68,Average,59.24,0,
5028,L52207,L,Packaging,Evening,304.0,313.3,9.300000000000011,72,1294,54.6,7.07,102,Medium,9963.0,60.18,Average,70.65240000000001,0,
5029,M19888,M,Cooling,Night,303.9,313.2,9.300000000000011,31,1630,29.3,9.05,104,Low,2251.0,142.14,Average,47.759,0,
5030,M19889,M,Packaging,Evening,303.9,313.2,9.300000000000011,84,1624,39.8,2.47,107,Low,5177.0,66.7,Average,64.6352,0,
5031,M19890,M,Assembly,Night,303.9,313.1,9.200000000000045,64,1437,48.3,2.93,110,Medium,2397.0,43.97,Good,69.40709999999999,0,
5032,M19891,M,Packaging,Morning,303.8,313.0,9.199999999999989,32,1514,45.0,6.16,113,Medium,9328.0,106.0,Poor,68.13,0,
5033,M19892,M,Testing,Night,304.0,313.1,9.100000000000023,82,1694,31.4,5.58,116,Medium,2714.0,136.95,Good,53.1916,0,
5034,L52213,L,Production,Night,304.0,313.1,9.100000000000023,81,1564,50.9,5.69,119,Low,1979.0,24.48,Average,79.60759999999999,0,
5035,M19894,M,Production,Morning,303.9,313.1,9.200000000000045,59,1514,41.1,5.99,121,Medium,8888.0,106.89,Good,62.2254,0,
5036,M19895,M,Packaging,Evening,304.0,313.2,9.199999999999989,37,1500,40.6,9.55,124,Medium,720.0,57.58,Average,60.9,0,
5037,L52216,L,Testing,Morning,304.0,313.2,9.199999999999989,63,1615,37.8,1.48,127,Low,6798.0,68.63,Poor,61.04699999999999,0,
5038,M19897,M,Testing,Night,304.1,313.2,9.099999999999966,45,1586,41.1,7.84,129,Low,5607.0,50.84,Good,65.1846,0,
5039,L52218,L,Production,Evening,304.1,313.3,9.199999999999989,71,1732,28.5,3.09,132,Low,8362.0,137.79,Poor,49.362,0,
5040,H34453,H,Cooling,Evening,304.1,313.3,9.199999999999989,26,1689,32.5,4.36,134,Low,1903.0,135.18,Good,54.8925,0,
5041,H34454,H,Cooling,Morning,304.1,313.2,9.099999999999966,68,1586,34.6,1.8,139,Low,7216.0,98.62,Good,54.875600000000006,0,
5042,L52221,L,Testing,Morning,304.0,313.2,9.199999999999989,54,1314,47.1,5.01,144,Low,4633.0,22.09,Poor,61.8894,0,
5043,L52222,L,Assembly,Night,304.1,313.2,9.099999999999966,79,1569,35.8,8.24,146,Medium,9359.0,143.05,Average,56.170199999999994,0,
5044,L52223,L,Assembly,Evening,304.1,313.2,9.099999999999966,64,1468,39.4,1.89,148,Medium,2025.0,80.76,Good,57.8392,0,
5045,L52224,L,Assembly,Evening,304.1,313.2,9.099999999999966,48,1412,47.5,3.48,150,High,1137.0,83.56,Poor,67.07,0,
5046,M19905,M,Assembly,Morning,304.1,313.2,9.099999999999966,66,1510,46.9,4.36,152,Medium,11734.0,120.48,Average,70.819,0,
5047,M19906,M,Assembly,Morning,304.1,313.2,9.099999999999966,52,1410,42.4,1.94,155,Low,3283.0,99.78,Good,59.784,0,
5048,M19907,M,Production,Night,304.1,313.3,9.199999999999989,75,1680,29.3,7.86,158,High,9694.0,35.78,Poor,49.224,0,
5049,H34462,H,Testing,Night,304.0,313.2,9.199999999999989,46,1271,68.6,8.08,161,High,10653.0,33.7,Good,87.19059999999999,1,
5050,H34463,H,Packaging,Evening,304.0,313.1,9.100000000000023,32,1472,45.5,8.52,166,Low,9730.0,52.78,Good,66.976,0,
5051,H34464,H,Production,Morning,304.0,313.0,9.0,38,1701,30.4,6.26,171,Medium,8776.0,29.18,Average,51.71039999999999,0,
5052,L52231,L,Production,Night,303.9,313.0,9.100000000000023,69,1480,39.9,5.57,176,High,4364.0,128.29,Average,59.052,0,
5053,L52232,L,Testing,Evening,303.9,313.0,9.100000000000023,62,1433,48.4,3.36,178,Medium,4998.0,25.13,Average,69.35719999999999,0,
5054,L52233,L,Cooling,Night,303.8,312.9,9.099999999999966,56,1514,34.3,6.9,180,High,8537.0,142.98,Poor,51.9302,0,
5055,L52234,L,Production,Evening,303.8,312.9,9.099999999999966,86,1619,35.7,5.0,182,Low,6221.0,34.45,Poor,57.798300000000005,0,
5056,H34469,H,Production,Night,303.8,312.9,9.099999999999966,85,1378,45.6,9.74,184,Low,5889.0,131.49,Good,62.836800000000004,0,
5057,M19916,M,Packaging,Morning,303.9,312.9,9.0,37,1430,53.5,9.71,189,Low,3471.0,50.84,Poor,76.505,0,
5058,L52237,L,Assembly,Evening,303.8,312.9,9.099999999999966,71,1367,49.9,9.15,192,Medium,1450.0,105.9,Good,68.2133,0,
5059,L52238,L,Production,Morning,303.9,312.9,9.0,78,1526,42.5,4.24,194,Medium,8821.0,64.48,Good,64.855,0,
5060,L52239,L,Assembly,Morning,303.9,312.8,8.900000000000034,76,1419,47.9,4.31,196,High,5814.0,28.75,Poor,67.97009999999999,0,
5061,L52240,L,Testing,Evening,304.0,312.8,8.800000000000011,49,1542,42.7,8.67,198,Low,3914.0,114.96,Average,65.8434,0,
5062,L52241,L,Production,Night,304.0,312.9,8.899999999999977,47,1363,62.5,7.56,200,Low,7247.0,125.02,Good,85.1875,1,
5063,L52242,L,Packaging,Night,304.0,312.9,8.899999999999977,54,1313,53.9,7.34,202,Medium,6585.0,58.84,Average,70.77069999999999,0,
5064,H34477,H,Packaging,Evening,304.0,312.9,8.899999999999977,35,1495,46.6,3.52,0,Medium,10080.0,122.0,Average,69.667,0,
5065,L52244,L,Testing,Evening,304.0,313.0,9.0,59,1407,42.1,8.5,5,Low,9994.0,79.47,Good,59.234700000000004,0,
5066,L52245,L,Assembly,Morning,304.1,313.0,8.899999999999977,51,1566,37.2,6.21,7,Low,3725.0,114.84,Poor,58.2552,0,
5067,L52246,L,Cooling,Evening,304.1,313.1,9.0,71,1550,30.9,5.02,9,Medium,11612.0,103.89,Average,47.895,0,
5068,M19927,M,Testing,Evening,304.2,313.2,9.0,74,1396,50.5,8.79,11,Medium,9051.0,140.88,Average,70.498,0,
5069,M19928,M,Cooling,Evening,304.3,313.3,9.0,32,1540,39.0,4.55,14,Low,8217.0,62.64,Average,60.06,0,
5070,M19929,M,Packaging,Morning,304.2,313.2,9.0,79,1380,48.7,6.89,17,Low,9695.0,34.31,Good,67.206,0,
5071,M19930,M,Packaging,Morning,304.2,313.1,8.900000000000034,66,1608,31.1,5.19,20,High,9089.0,122.48,Poor,50.0088,0,
5072,H34485,H,Production,Morning,304.2,313.0,8.800000000000011,44,1442,40.9,6.33,23,Medium,631.0,125.66,Good,58.977799999999995,0,
5073,L52252,L,Packaging,Morning,304.1,313.0,8.899999999999977,69,1408,45.3,1.36,28,Low,10209.0,23.39,Good,63.782399999999996,0,
5074,M19933,M,Assembly,Evening,304.0,313.0,9.0,59,1454,46.8,5.15,30,Low,4237.0,36.4,Poor,68.0472,0,
5075,L52254,L,Packaging,Morning,304.1,313.1,9.0,44,1666,34.6,6.01,33,Medium,11708.0,128.19,Poor,57.643600000000006,0,
5076,L52255,L,Production,Evening,304.1,313.2,9.099999999999966,48,1366,46.6,5.43,35,Low,698.0,98.08,Average,63.6556,0,
5077,L52256,L,Testing,Morning,304.2,313.2,9.0,81,1464,44.9,8.63,37,Low,7528.0,78.87,Good,65.7336,0,
5078,L52257,L,Production,Evening,304.3,313.3,9.0,79,1775,24.9,3.8,39,Medium,8597.0,127.47,Good,44.1975,0,
5079,M19938,M,Testing,Night,304.3,313.4,9.099999999999966,33,1482,43.8,8.96,41,Low,5004.0,51.98,Good,64.91159999999999,0,
5080,M19939,M,Production,Morning,304.2,313.4,9.199999999999989,40,1411,54.8,4.63,44,Medium,3009.0,62.23,Average,77.3228,0,
5081,L52260,L,Packaging,Evening,304.2,313.3,9.100000000000023,79,1410,51.6,7.25,47,Low,778.0,120.56,Average,72.756,0,
5082,M19941,M,Cooling,Evening,304.1,313.3,9.199999999999989,82,1494,39.0,1.78,49,Medium,3484.0,96.83,Average,58.266,0,
5083,H34496,H,Assembly,Morning,304.1,313.2,9.099999999999966,88,1590,43.4,2.8,52,Low,9022.0,47.09,Average,69.006,0,
5084,L52263,L,Cooling,Morning,304.1,313.1,9.0,73,1327,54.1,7.85,57,Low,2125.0,136.22,Average,71.7907,0,
5085,L52264,L,Assembly,Evening,304.1,313.1,9.0,53,1969,20.8,1.11,59,Low,4328.0,149.26,Average,40.955200000000005,0,
5086,M19945,M,Packaging,Night,304.0,313.0,9.0,31,1377,56.0,9.72,61,High,2866.0,38.79,Average,77.112,0,
5087,L52266,L,Production,Morning,304.0,313.0,9.0,26,1541,45.9,2.72,64,High,2198.0,58.55,Poor,70.7319,0,
5088,M19947,M,Production,Night,304.0,313.0,9.0,57,1685,28.2,9.11,66,Low,6861.0,117.43,Poor,47.517,0,
5089,L52268,L,Testing,Evening,304.0,313.1,9.100000000000023,72,1465,41.0,5.64,69,Medium,491.0,36.05,Good,60.065,0,
5090,M19949,M,Cooling,Evening,303.9,313.1,9.200000000000045,61,1483,47.2,6.08,71,Medium,11035.0,80.39,Poor,69.9976,0,
5091,M19950,M,Assembly,Night,303.9,313.2,9.300000000000011,54,1570,40.7,1.76,74,High,3884.0,48.4,Good,63.89900000000001,0,
5092,L52271,L,Production,Morning,303.9,313.2,9.300000000000011,65,1345,48.2,4.29,77,Low,6766.0,106.37,Poor,64.82900000000001,0,
5093,M19952,M,Packaging,Evening,303.9,313.2,9.300000000000011,28,1608,40.6,2.41,79,Medium,3937.0,66.77,Average,65.2848,0,
5094,M19953,M,Production,Morning,304.0,313.3,9.300000000000011,63,1415,52.8,5.73,82,Low,1785.0,130.26,Average,74.712,0,
5095,M19954,M,Testing,Morning,304.1,313.5,9.399999999999977,48,1470,45.8,5.96,85,Low,6597.0,79.58,Good,67.326,0,
5096,M19955,M,Production,Night,304.1,313.5,9.399999999999977,74,1428,39.9,7.39,88,High,3014.0,89.75,Good,56.977199999999996,0,
5097,H34510,H,Packaging,Evening,304.2,313.5,9.300000000000011,61,1627,32.2,8.9,91,Medium,7216.0,135.57,Good,52.3894,0,
5098,L52277,L,Production,Morning,304.2,313.4,9.199999999999989,77,1457,49.4,5.21,96,Low,9710.0,119.91,Poor,71.9758,0,
5099,L52278,L,Assembly,Morning,304.2,313.4,9.199999999999989,49,1475,40.2,3.1,98,Low,3826.0,125.15,Good,59.29500000000001,0,
5100,L52279,L,Assembly,Morning,304.2,313.5,9.300000000000011,55,1438,50.1,4.0,100,Medium,11921.0,21.62,Average,72.0438,0,
5101,M19960,M,Production,Evening,304.2,313.5,9.300000000000011,62,1437,47.2,8.62,102,Medium,11605.0,105.46,Poor,67.8264,0,
5102,M19961,M,Packaging,Night,304.1,313.4,9.299999999999955,82,1518,42.4,2.31,105,Low,5051.0,80.57,Good,64.36319999999999,0,
5103,M19962,M,Packaging,Night,304.1,313.5,9.399999999999977,77,1587,33.6,6.65,108,High,6158.0,134.88,Average,53.32320000000001,0,
5104,L52283,L,Production,Evening,304.1,313.4,9.299999999999955,74,1399,43.7,1.12,111,Low,7755.0,24.97,Good,61.136300000000006,0,
5105,L52284,L,Packaging,Night,304.1,313.5,9.399999999999977,28,1469,44.6,3.21,113,Low,4710.0,129.82,Good,65.5174,0,
5106,L52285,L,Assembly,Night,304.1,313.4,9.299999999999955,76,1374,56.6,6.32,115,High,7921.0,37.61,Poor,77.76840000000001,0,
5107,L52286,L,Assembly,Night,304.0,313.3,9.300000000000011,55,1519,36.7,5.11,117,Low,1184.0,96.94,Average,55.7473,0,
5108,L52287,L,Assembly,Night,303.9,313.2,9.300000000000011,38,1540,44.4,5.44,119,Low,7683.0,114.45,Good,68.376,0,
5109,L52288,L,Testing,Night,303.9,313.3,9.400000000000034,25,1394,51.6,6.95,121,Medium,9299.0,45.68,Average,71.9304,0,
5110,M19969,M,Cooling,Morning,304.0,313.4,9.399999999999977,67,1389,45.8,3.11,123,Medium,1417.0,41.67,Poor,63.6162,0,
5111,M19970,M,Assembly,Evening,304.0,313.5,9.5,83,1732,26.2,3.53,126,Low,6980.0,108.7,Good,45.3784,0,
5112,L52291,L,Production,Morning,304.1,313.6,9.5,85,1556,37.4,7.16,129,High,2449.0,41.74,Good,58.194399999999995,0,
5113,M19972,M,Testing,Morning,304.1,313.6,9.5,65,1441,43.7,5.84,131,Medium,7437.0,86.69,Average,62.971700000000006,0,
5114,L52293,L,Production,Evening,304.1,313.6,9.5,42,1382,46.7,1.13,134,Low,2793.0,54.13,Poor,64.5394,0,
5115,M19974,M,Packaging,Morning,304.2,313.8,9.600000000000023,84,1481,44.9,7.03,136,Medium,7308.0,24.12,Average,66.4969,0,
